evaluations raw_y
17082 0.0000000073
17168 0.0000000046
17353 0.0000000042
17464 0.0000000033
17744 0.0000000030
17750 0.0000000028
17756 0.0000000025
17809 0.0000000023
20000 0.0000000037
evaluations raw_y
1 18.5472942304
3 14.0804884252
4 9.0560357766
13 6.6789049288
33 6.4935640944
49 5.4893291474
61 3.9614248670
220 2.8553435396
262 2.2244322507
424 2.1014144511
463 2.0636653703
576 1.8554722639
664 1.4607694440
865 1.4010718938
952 1.2636198845
1034 1.0745190430
1066 0.9578444519
1227 0.7967994366
1267 0.7022582552
1278 0.4073368949
1468 0.3868937013
1591 0.3806962854
1669 0.2613172268
1853 0.2137578926
1870 0.2062307736
2074 0.1869511239
2278 0.1836932566
2334 0.1676833714
2479 0.1089590663
2627 0.1060333632
2680 0.0989898929
2875 0.0942303829
2881 0.0846715812
3010 0.0786179579
3085 0.0756218144
3286 0.0701001202
3347 0.0462183463
3487 0.0362890491
3733 0.0361867852
3758 0.0293324675
3894 0.0229332301
4095 0.0216220538
4184 0.0185566277
4296 0.0165016271
4351 0.0130410482
4497 0.0126016955
4601 0.0119306672
4698 0.0105206097
4791 0.0104538945
4899 0.0079553661
5099 0.0075375064
5100 0.0063589006
5266 0.0057531669
5301 0.0043281288
5600 0.0037649623
5708 0.0031083466
5860 0.0031020324
5909 0.0030971390
6015 0.0029462499
6023 0.0027281728
6033 0.0026388781
6110 0.0021991909
6206 0.0021829875
6311 0.0021283432
6486 0.0018876358
6507 0.0017095441
6512 0.0015826510
6714 0.0013852468
6798 0.0012006989
6983 0.0011429941
7091 0.0007494994
7238 0.0007131378
7296 0.0006825813
7330 0.0006495829
7534 0.0005543547
7735 0.0005410720
7771 0.0004664578
7911 0.0003871196
7936 0.0002631516
8140 0.0002611358
8234 0.0002405171
8341 0.0002340130
8399 0.0002197673
8514 0.0001861646
8542 0.0001419391
8879 0.0001413322
8893 0.0001292867
8952 0.0001043328
9037 0.0001006835
9153 0.0000658739
9357 0.0000631888
9368 0.0000594379
9558 0.0000453714
9762 0.0000399894
9883 0.0000394036
9915 0.0000382251
9925 0.0000301146
10058 0.0000136246
10561 0.0000125753
10704 0.0000125112
10787 0.0000122587
10830 0.0000087530
10991 0.0000082120
11031 0.0000063252
11184 0.0000062795
11192 0.0000062704
11382 0.0000061625
11396 0.0000051900
11559 0.0000043003
11571 0.0000038533
11597 0.0000033902
11798 0.0000032406
11921 0.0000026963
12160 0.0000024734
12307 0.0000023382
12326 0.0000019551
12422 0.0000013329
12679 0.0000011398
12796 0.0000009949
12957 0.0000007315
12988 0.0000007058
13029 0.0000006453
13122 0.0000005946
13230 0.0000005910
13337 0.0000004817
13536 0.0000004589
13596 0.0000004223
13640 0.0000002948
13844 0.0000002383
13952 0.0000001994
14230 0.0000001783
14254 0.0000001652
14408 0.0000001639
14455 0.0000001632
14518 0.0000001593
14620 0.0000001393
14656 0.0000001280
14857 0.0000001239
14873 0.0000001159
14938 0.0000001147
15093 0.0000001106
15305 0.0000000998
15334 0.0000000970
15528 0.0000000964
15575 0.0000000935
15648 0.0000000896
15676 0.0000000609
16086 0.0000000582
16128 0.0000000411
16439 0.0000000386
16451 0.0000000379
16470 0.0000000342
16493 0.0000000307
16550 0.0000000289
16663 0.0000000283
16903 0.0000000279
16918 0.0000000174
17337 0.0000000165
17367 0.0000000135
17423 0.0000000100
17666 0.0000000095
17737 0.0000000089
17884 0.0000000082
17960 0.0000000054
18230 0.0000000053
18258 0.0000000052
18271 0.0000000047
18320 0.0000000038
20000 0.0000000069
evaluations raw_y
1 14.1960188960
2 12.2858370619
5 10.0444550093
24 8.8205402300
25 8.2064160586
54 6.0070745645
61 4.3355493782
146 3.0859917443
150 1.8052099003
262 1.6085269681
494 1.2135547822
652 0.8995985555
669 0.7322667431
834 0.5014343809
870 0.4665478203
1074 0.4642916016
1276 0.4383023236
1415 0.3983894555
1438 0.3638253408
1451 0.3033358584
1477 0.2498793944
1683 0.2328998586
1884 0.2254085614
2108 0.2030543960
2231 0.1977335272
2291 0.1899482505
2360 0.1754843654
2443 0.1657862481
2458 0.1621310406
2465 0.1613328967
2492 0.1513883986
2506 0.1399125691
