evaluations raw_y
1581 0.0126143168
1621 0.0030208283
1884 0.0028055390
1946 0.0027981827
2011 0.0024899961
2075 0.0024352449
2114 0.0021069434
2139 0.0008517746
2454 0.0005985776
2464 0.0005073392
2525 0.0004200578
2590 0.0003275580
2654 0.0002899063
2658 0.0001992760
2781 0.0001735142
2845 0.0001092015
2984 0.0001084006
3038 0.0000543018
3099 0.0000383222
3294 0.0000339830
3355 0.0000323058
3419 0.0000307238
3470 0.0000271208
3480 0.0000261625
3532 0.0000233427
3544 0.0000225236
3599 0.0000206605
3605 0.0000169643
3669 0.0000119635
3734 0.0000094282
3788 0.0000069527
3976 0.0000069022
3993 0.0000037128
4223 0.0000033668
4318 0.0000028846
4361 0.0000026339
4379 0.0000020787
4443 0.0000020405
4494 0.0000019671
4503 0.0000016889
4569 0.0000005547
4803 0.0000004025
4815 0.0000003571
4992 0.0000003253
5035 0.0000002518
5099 0.0000001822
5178 0.0000001790
5229 0.0000001620
5257 0.0000001205
5293 0.0000000892
5420 0.0000000860
5510 0.0000000714
5550 0.0000000673
5611 0.0000000645
5631 0.0000000641
5756 0.0000000578
5760 0.0000000538
5804 0.0000000258
5868 0.0000000215
6075 0.0000000182
6096 0.0000000151
6249 0.0000000110
6321 0.0000000088
6404 0.0000000055
6460 0.0000000037
6521 0.0000000033
6586 0.0000000016
6952 0.0000000015
6977 0.0000000008
7053 0.0000000006
10000 4.7767956870
evaluations raw_y
1 6.8975601522
2 6.1324338933
5 4.9549972391
6 1.5080622177
15 0.9627199439
31 0.8193086028
92 0.7277250219
156 0.6686741414
177 0.3673122193
231 0.2887924685
415 0.2399690113
486 0.1764354440
590 0.1570003043
813 0.1177022662
858 0.0839439562
926 0.0682004358
941 0.0573774600
1005 0.0568359959
1067 0.0567953871
1129 0.0504080437
1239 0.0255316143
1326 0.0239462678
1387 0.0236782996
1396 0.0195601719
1411 0.0179298094
1448 0.0129261713
1512 0.0109151009
1639 0.0104778541
1703 0.0104078792
1758 0.0091531850
1764 0.0064809690
1788 0.0062072156
1825 0.0055799824
1957 0.0051209135
2111 0.0045201994
2176 0.0043665131
2216 0.0030100658
2237 0.0025022934
2352 0.0016715210
2354 0.0013791431
2410 0.0012149032
2471 0.0010358930
2598 0.0009614330
2662 0.0009414950
2665 0.0007167145
2668 0.0005711135
2780 0.0005619074
2789 0.0004917803
2853 0.0004913182
2945 0.0004880860
2978 0.0004473048
2980 0.0004382799
3024 0.0003910937
3041 0.0003878985
3105 0.0003708873
3166 0.0003608151
3167 0.0003329899
3230 0.0002896571
3294 0.0002492175
3358 0.0001382554
3422 0.0001304008
3483 0.0001225522
3593 0.0001083184
3676 0.0000936610
3763 0.0000552530
3820 0.0000441184
3872 0.0000430873
3933 0.0000251002
3994 0.0000232388
4056 0.0000212387
4120 0.0000167087
4184 0.0000149330
4248 0.0000134821
4295 0.0000113867
4312 0.0000087531
4439 0.0000055083
4509 0.0000043701
4531 0.0000039197
4753 0.0000036916
4823 0.0000029933
4896 0.0000025370
5023 0.0000024282
5041 0.0000020468
5139 0.0000019299
5150 0.0000017829
5173 0.0000009909
5214 0.0000009003
5278 0.0000006752
5286 0.0000003893
10000 16.9165495794
evaluations raw_y
1 26.6229909364
2 16.5442333229
4 6.5172372488
7 5.9440774104
31 4.5045207065
60 3.0278747409
93 2.3840248197
154 2.0497103106
212 1.4689276330
215 1.2826245726
408 1.1653799291
469 1.1436712650
530 1.0763886048
578 1.0736619061
591 0.9390178922
652 0.8570944773
783 0.8517663758
801 0.8300996233
844 0.5451764653
878 0.5349688440
905 0.3723849534
1035 0.2852224718
1221 0.1687941277
1228 0.1579710488
1289 0.1393974826
1354 0.0684298972
1418 0.0008912021
1548 0.0004893381
1678 0.0004253334
1730 0.0004018080
1739 0.0001906948
1869 0.0001890464
1944 0.0000303379
2168 0.0000180216
2194 0.0000151896
2255 0.0000099387
2331 0.0000092621
2379 0.0000092375
2431 0.0000060842
2451 0.0000051681
2512 0.0000021529
2746 0.0000011464
2840 0.0000010704
2999 0.0000007688
3036 0.0000007141
3097 0.0000006236
3161 0.0000005909
3163 0.0000005379
3225 0.0000004384
3315 0.0000003480
3418 0.0000003259
3422 0.0000002963
3482 0.0000002275
3554 0.0000000445
3938 0.0000000402
3939 0.0000000364
3941 0.0000000329
3961 0.0000000299
4069 0.0000000284
4130 0.0000000254
4145 0.0000000252
4191 0.0000000243
4245 0.0000000228
4255 0.0000000207
4316 0.0000000151
4422 0.0000000125
4446 0.0000000072
4516 0.0000000061
4524 0.0000000060
4573 0.0000000054
4637 0.0000000008
5056 0.0000000005
5174 0.0000000003
5319 0.0000000002
5648 0.0000000001
10000 24.8549013732
evaluations raw_y
1 14.7597675669
4 11.0612496186
5 4.3114849768
31 2.8603817209
92 2.5459018139
149 2.2030247988
156 1.7288371073
283 1.6952645009
347 1.4150151309
411 1.3666041508
475 1.2544810961
652 1.0026241975
738 0.9255007035
770 0.9140218877
799 0.8670319356
843 0.8259532927
860 0.7654386714
906 0.6796925002
1034 0.6390457990
1076 0.5375550330
1119 0.4204612608
1184 0.3978565379
1238 0.2881714716
1248 0.1603197428
1312 0.1328875895
1376 0.0336332884
1440 0.0014828631
1552 0.0011391588
1777 0.0010838119
1781 0.0005512743
1815 0.0004186280
1823 0.0002575978
1897 0.0002438761
1961 0.0002107221
2091 0.0001845375
2136 0.0001404818
2152 0.0001331449
2216 0.0001249924
2243 0.0000672091
2397 0.0000660703
2412 0.0000465700
2492 0.0000204236
2539 0.0000162700
2603 0.0000131796
2664 0.0000110375
2708 0.0000078048
2771 0.0000059200
2992 0.0000038315
3056 0.0000038147
3111 0.0000036062
3117 0.0000032273
3177 0.0000027575
3181 0.0000022199
3242 0.0000017190
3306 0.0000013854
3433 0.0000013549
3458 0.0000008887
3493 0.0000007352
3497 0.0000005597
3619 0.0000005233
3693 0.0000004200
3757 0.0000003189
3817 0.0000003166
3831 0.0000002383
3887 0.0000001896
3937 0.0000001226
3970 0.0000001121
4083 0.0000000514
4276 0.0000000439
4398 0.0000000369
4406 0.0000000290
4467 0.0000000235
4622 0.0000000152
4705 0.0000000137
4849 0.0000000133
4861 0.0000000100
4922 0.0000000097
4964 0.0000000076
5115 0.0000000068
5159 0.0000000053
5245 0.0000000035
5375 0.0000000026
5408 0.0000000019
5540 0.0000000016
5634 0.0000000011
5698 0.0000000008
5825 0.0000000007
5848 0.0000000005
6106 0.0000000004
6401 0.0000000002
6874 0.0000000001
10000 30.7581268130
evaluations raw_y
1 23.8787188599
2 7.5769489124
12 7.3819383434
20 6.9411673707
31 4.5682735667
91 3.4880371144
92 1.5644554800
156 1.5584393265
352 1.3837258018
418 1.1084373677
517 1.0453948590
545 0.9718031497
609 0.9260337077
654 0.9218486226
670 0.9128379287
734 0.7730948382
849 0.7434294123
927 0.6884219153
982 0.5638107396
1113 0.5416439690
1134 0.5390135928
1141 0.3393506571
1205 0.3356214410
1221 0.2603476223
1252 0.1681632818
1313 0.1578415962
1443 0.1130253636
1611 0.0769724853
1666 0.0566521950
1702 0.0021134184
1889 0.0019128714
1898 0.0012369260
2019 0.0009437320
2038 0.0008331571
2091 0.0002928897
2152 0.0001766663
2279 0.0001766510
2287 0.0001075140
2340 0.0001073199
2401 0.0000763926
2462 0.0000487930
2523 0.0000473342
2575 0.0000324571
2584 0.0000162517
2648 0.0000142970
2709 0.0000084623
2872 0.0000072305
2902 0.0000057433
2966 0.0000043720
3030 0.0000027565
3157 0.0000023635
3247 0.0000011206
3284 0.0000007710
3419 0.0000005887
3477 0.0000005702
3541 0.0000002381
3605 0.0000000528
3798 0.0000000451
3862 0.0000000392
3989 0.0000000318
4047 0.0000000202
4166 0.0000000186
4251 0.0000000149
4378 0.0000000146
4437 0.0000000138
4439 0.0000000125
4526 0.0000000098
4566 0.0000000064
4603 0.0000000054
4759 0.0000000036
4823 0.0000000026
4897 0.0000000024
4950 0.0000000022
4986 0.0000000019
5110 0.0000000014
5135 0.0000000007
5278 0.0000000005
5550 0.0000000003
5865 0.0000000001
6651 0.0000000000
10000 21.0991636738
evaluations raw_y
1 23.5033477360
2 12.8635121128
9 7.1655363570
31 5.6406740829
39 5.5793512819
74 5.5480755671
77 5.4965055274
92 2.7971619804
222 1.9294946770
407 1.9004775329
415 1.6714608745
474 0.9563108012
476 0.7820074246
673 0.7199800746
734 0.6297511155
795 0.5920126507
953 0.5470797276
977 0.5076264182
1010 0.4382746646
1058 0.3857818383
1101 0.3525954711
1119 0.2231651526
1183 0.2142710554
1299 0.1337952388
1313 0.1292407736
1445 0.1077077562
1597 0.0571231193
1640 0.0500472881
1711 0.0378815018
1770 0.0361426665
1795 0.0003612413
1966 0.0003480624
1971 0.0002387452
2027 0.0001826611
2154 0.0001755531
2170 0.0001654153
2215 0.0000742907
2306 0.0000389122
2345 0.0000324937
2472 0.0000273674
2588 0.0000215318
2599 0.0000127331
2726 0.0000120438
2739 0.0000116261
2790 0.0000096484
2874 0.0000082758
2878 0.0000065550
2920 0.0000030669
2981 0.0000027734
3111 0.0000026166
3147 0.0000021814
3172 0.0000021428
3236 0.0000011381
3443 0.0000008559
3495 0.0000007824
3537 0.0000004876
3559 0.0000003734
3618 0.0000003428
3620 0.0000003050
3684 0.0000001113
4018 0.0000000944
4075 0.0000000642
4143 0.0000000486
4202 0.0000000381
4255 0.0000000325
4263 0.0000000295
4327 0.0000000155
4486 0.0000000104
4655 0.0000000102
4677 0.0000000074
4748 0.0000000068
4851 0.0000000066
4862 0.0000000035
4915 0.0000000033
4979 0.0000000011
5304 0.0000000009
5339 0.0000000008
5391 0.0000000005
5702 0.0000000003
6206 0.0000000002
6419 0.0000000001
10000 47.0377589266
evaluations raw_y
1 10.4465145150
8 9.1392386034
13 8.9899354517
23 5.6954809827
31 3.5823993321
73 2.7190956111
190 2.5456050872
207 2.4207737492
227 1.4164805806
420 1.2212705325
551 1.1354788594
624 1.1055407759
681 1.0498259506
745 0.9880868421
806 0.8936042026
855 0.8839949391
870 0.7226790508
970 0.6135398701
1055 0.5874186829
1068 0.5231181100
1174 0.4362098049
1209 0.3965863306
1261 0.3206644622
1322 0.3022783555
1383 0.2884089267
1440 0.2801508368
1444 0.2640953038
1508 0.1754697566
1572 0.1143870790
1636 0.0962269840
1697 0.0939056840
1755 0.0481836473
1917 0.0379137740
1956 0.0259515578
2003 0.0013000125
2020 0.0008058269
2081 0.0007526692
2133 0.0004657396
2145 0.0002515004
2206 0.0002491067
2270 0.0002096386
2408 0.0001573691
2453 0.0001356066
2463 0.0001163561
2527 0.0000601389
2654 0.0000600199
2718 0.0000504168
2797 0.0000368552
2833 0.0000191944
2895 0.0000101870
3046 0.0000086027
3127 0.0000081944
3173 0.0000019245
3432 0.0000018981
3454 0.0000017166
3496 0.0000007114
3557 0.0000006520
3621 0.0000006398
3681 0.0000004347
3728 0.0000002584
3805 0.0000001880
3949 0.0000001669
3988 0.0000001641
4076 0.0000001488
4140 0.0000001055
4367 0.0000000894
4398 0.0000000207
4709 0.0000000184
4733 0.0000000181
4781 0.0000000176
4790 0.0000000167
4841 0.0000000112
4842 0.0000000102
4929 0.0000000078
4963 0.0000000044
